"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight","data_points","footnote","min_year_acquired"
"190454","747990","NULL","1","1099","NULL","whole in shell","62.3","1","NULL","NULL"
"190455","747990","NULL","1","1099","NULL","whole in shell","63.1","1","NULL","NULL"
"190456","747990","NULL","1","1099","NULL","whole in shell","63.5","1","NULL","NULL"
"190457","747990","NULL","1","1099","NULL","whole in shell","64.2","1","NULL","NULL"
"190458","747990","NULL","1","1099","NULL","yolk","12.8","1","NULL","NULL"
"190459","747990","NULL","1","1099","NULL","yolk","13.6","1","NULL","NULL"
"190460","747990","NULL","1","1099","NULL","yolk","15.7","1","NULL","NULL"
"190461","747990","NULL","1","1099","NULL","yolk","15.8","1","NULL","NULL"
"190462","747990","NULL","1","1099","NULL","yolk","16","1","NULL","NULL"
"190463","747990","NULL","1","1099","NULL","yolk","16.2","1","NULL","NULL"
"190464","747990","NULL","1","1099","NULL","yolk","16.3","1","NULL","NULL"
"190465","747990","NULL","1","1099","NULL","yolk","17.4","1","NULL","NULL"
"190466","747990","NULL","1","1099","NULL","yolk","17.5","1","NULL","NULL"
"190467","747990","NULL","1","1099","NULL","yolk","17.8","1","NULL","NULL"
"190468","747990","NULL","1","1099","NULL","yolk","18.9","1","NULL","NULL"
"190469","747990","NULL","1","1099","NULL","yolk","19.8","1","NULL","NULL"
"190470","747990","NULL","1","1099","NULL","white","32.2","1","NULL","NULL"
"190471","747990","NULL","1","1099","NULL","white","33","1","NULL","NULL"
"190472","747990","NULL","1","1099","NULL","white","33.6","1","NULL","NULL"
"190473","747990","NULL","1","1099","NULL","white","33.7","1","NULL","NULL"
"190474","747990","NULL","1","1099","NULL","white","34","1","NULL","NULL"
"190475","747990","NULL","1","1099","NULL","white","34.9","1","NULL","NULL"
"190476","747990","NULL","1","1099","NULL","white","35.8","1","NULL","NULL"
"190477","747990","NULL","1","1099","NULL","white","36.8","1","NULL","NULL"
"190478","747990","NULL","1","1099","NULL","white","39","1","NULL","NULL"
"190479","747990","NULL","1","1099","NULL","white","39.4","1","NULL","NULL"
"190480","747990","NULL","1","1099","NULL","whole without shell","45","1","NULL","NULL"
"190481","747990","NULL","1","1099","NULL","whole without shell","47.3","1","NULL","NULL"
"190482","747990","NULL","1","1099","NULL","whole without shell","49","1","NULL","NULL"
"190483","747990","NULL","1","1099","NULL","whole without shell","50.7","1","NULL","NULL"
"190484","747990","NULL","1","1099","NULL","whole without shell","51","1","NULL","NULL"
"190485","747990","NULL","1","1099","NULL","whole without shell","51.9","1","NULL","NULL"
"190486","747990","NULL","1","1099","NULL","whole without shell","53.1","1","NULL","NULL"
"190487","747990","NULL","1","1099","NULL","whole without shell","53.6","1","NULL","NULL"
"190488","747990","NULL","1","1099","NULL","whole without shell","53.8","1","NULL","NULL"
"190489","747990","NULL","1","1099","NULL","whole without shell","54.3","1","NULL","NULL"
"190490","747990","NULL","1","1099","NULL","whole without shell","54.7","1","NULL","NULL"
"190491","747990","NULL","1","1099","NULL","whole without shell","55.6","1","NULL","NULL"
"190492","747991","NULL","1","1099","NULL","whole in shell","53.5","1","NULL","NULL"
"190493","747991","NULL","1","1099","NULL","whole in shell","54.7","1","NULL","NULL"
"190494","747991","NULL","1","1099","NULL","whole in shell","54.8","1","NULL","NULL"
"190495","747991","NULL","1","1099","NULL","whole in shell","57.6","1","NULL","NULL"
"190496","747991","NULL","1","1099","NULL","whole in shell","57.7","1","NULL","NULL"
"190497","747991","NULL","1","1099","NULL","whole in shell","59.5","1","NULL","NULL"
"190498","747991","NULL","1","1099","NULL","whole in shell","59.9","1","NULL","NULL"
"190499","747991","NULL","1","1099","NULL","whole in shell","63.6","1","NULL","NULL"
"190500","747991","NULL","1","1099","NULL","whole in shell","63.8","1","NULL","NULL"
"190501","747991","NULL","1","1099","NULL","yolk","12.7","1","NULL","NULL"
"190502","747991","NULL","1","1099","NULL","yolk","12.9","1","NULL","NULL"
"190503","747991","NULL","1","1099","NULL","yolk","13.5","1","NULL","NULL"
"190504","747991","NULL","1","1099","NULL","yolk","15.9","1","NULL","NULL"
"190505","747991","NULL","1","1099","NULL","yolk","17.2","1","NULL","NULL"
"190506","747991","NULL","1","1099","NULL","yolk","17.6","1","NULL","NULL"
"190507","747991","NULL","1","1099","NULL","yolk","17.7","1","NULL","NULL"
"190508","747991","NULL","1","1099","NULL","yolk","18.1","1","NULL","NULL"
"190509","747991","NULL","1","1099","NULL","yolk","18.6","1","NULL","NULL"
"190510","747991","NULL","1","1099","NULL","white","30.8","1","NULL","NULL"
"190511","747991","NULL","1","1099","NULL","white","31.4","1","NULL","NULL"
"190512","747991","NULL","1","1099","NULL","white","32.5","1","NULL","NULL"
"190513","747991","NULL","1","1099","NULL","white","33.2","1","NULL","NULL"
"190514","747991","NULL","1","1099","NULL","white","36.8","1","NULL","NULL"
"190515","747991","NULL","1","1099","NULL","white","36.9","1","NULL","NULL"
"190516","747991","NULL","1","1099","NULL","white","37.3","1","NULL","NULL"
"190517","747991","NULL","1","1099","NULL","whole without shell","44.9","1","NULL","NULL"
"190518","747991","NULL","1","1099","NULL","whole without shell","45.9","1","NULL","NULL"
"190519","747991","NULL","1","1099","NULL","whole without shell","46.7","1","NULL","NULL"
"190520","747991","NULL","1","1099","NULL","whole without shell","49.8","1","NULL","NULL"
"190521","747991","NULL","1","1099","NULL","whole without shell","50.2","1","NULL","NULL"
"190522","747991","NULL","1","1099","NULL","whole without shell","51.1","1","NULL","NULL"
"190523","747991","NULL","1","1099","NULL","whole without shell","51.3","1","NULL","NULL"
"190524","747991","NULL","1","1099","NULL","whole without shell","54.4","1","NULL","NULL"
"190525","747991","NULL","1","1099","NULL","whole without shell","54.5","1","NULL","NULL"
"190526","747992","NULL","1","1099","NULL","whole in shell","60.2","1","NULL","NULL"
"190527","747992","NULL","1","1099","NULL","whole in shell","63.1","1","NULL","NULL"
"190528","747992","NULL","1","1099","NULL","whole in shell","65","1","NULL","NULL"
"190529","747992","NULL","1","1099","NULL","yolk","15.6","1","NULL","NULL"
"190530","747992","NULL","1","1099","NULL","yolk","16","1","NULL","NULL"
"190531","747992","NULL","1","1099","NULL","yolk","21.5","1","NULL","NULL"
"190532","747992","NULL","1","1099","NULL","white","34.8","1","NULL","NULL"
"190533","747992","NULL","1","1099","NULL","white","36.3","1","NULL","NULL"
"190534","747992","NULL","1","1099","NULL","white","39.2","1","NULL","NULL"
"190535","747992","NULL","1","1099","NULL","whole without shell","52.3","1","NULL","NULL"
"190536","747992","NULL","1","1099","NULL","whole without shell","54.8","1","NULL","NULL"
"190537","747992","NULL","1","1099","NULL","whole without shell","56.3","1","NULL","NULL"
"190538","747997","1","1","1099","NULL","white","34","576","NULL","2019"
"190539","747999","NULL","1","1099","NULL","whole in shell","54.3","1","NULL","NULL"
"190540","747999","NULL","1","1099","NULL","whole in shell","55.3","1","NULL","NULL"
"190541","747999","NULL","1","1099","NULL","whole in shell","56.8","1","NULL","NULL"
"190542","747999","NULL","1","1099","NULL","whole in shell","57.3","1","NULL","NULL"
"190543","747999","NULL","1","1099","NULL","whole in shell","57.7","1","NULL","NULL"
"190544","747999","NULL","1","1099","NULL","whole in shell","58.3","1","NULL","NULL"
"190545","747999","NULL","1","1099","NULL","whole in shell","58.7","1","NULL","NULL"
"190546","747999","NULL","1","1099","NULL","whole in shell","58.9","1","NULL","NULL"
"190547","747999","NULL","1","1099","NULL","whole in shell","61.2","1","NULL","NULL"
"190548","747999","NULL","1","1099","NULL","whole in shell","61.7","1","NULL","NULL"
"190549","747999","NULL","1","1099","NULL","yolk","14.6","1","NULL","NULL"
"190550","747999","NULL","1","1099","NULL","yolk","15.5","1","NULL","NULL"
"190551","747999","NULL","1","1099","NULL","yolk","16.1","1","NULL","NULL"
"190552","747999","NULL","1","1099","NULL","yolk","16.2","1","NULL","NULL"
"190553","747999","NULL","1","1099","NULL","yolk","16.5","1","NULL","NULL"
"190554","747999","NULL","1","1099","NULL","yolk","16.6","1","NULL","NULL"
"190555","747999","NULL","1","1099","NULL","yolk","16.7","1","NULL","NULL"
"190556","747999","NULL","1","1099","NULL","yolk","16.8","1","NULL","NULL"
"190557","747999","NULL","1","1099","NULL","yolk","17.7","1","NULL","NULL"
"190558","747999","NULL","1","1099","NULL","yolk","19.7","1","NULL","NULL"
"190559","747999","NULL","1","1099","NULL","white","29.9","1","NULL","NULL"
"190560","747999","NULL","1","1099","NULL","white","31.3","1","NULL","NULL"
"190561","747999","NULL","1","1099","NULL","white","31.4","1","NULL","NULL"
"190562","747999","NULL","1","1099","NULL","white","31.5","1","NULL","NULL"
"190563","747999","NULL","1","1099","NULL","white","31.8","1","NULL","NULL"
"190564","747999","NULL","1","1099","NULL","white","33","1","NULL","NULL"
"190565","747999","NULL","1","1099","NULL","white","33.9","1","NULL","NULL"
"190566","747999","NULL","1","1099","NULL","white","34","1","NULL","NULL"
"190567","747999","NULL","1","1099","NULL","white","36.3","1","NULL","NULL"
"190568","747999","NULL","1","1099","NULL","whole without shell","46.4","1","NULL","NULL"
"190569","747999","NULL","1","1099","NULL","whole without shell","46.7","1","NULL","NULL"
"190570","747999","NULL","1","1099","NULL","whole without shell","47.3","1","NULL","NULL"
"190571","747999","NULL","1","1099","NULL","whole without shell","48.1","1","NULL","NULL"
"190572","747999","NULL","1","1099","NULL","whole without shell","48.1","1","NULL","NULL"
"190573","747999","NULL","1","1099","NULL","whole without shell","49.5","1","NULL","NULL"
"190574","747999","NULL","1","1099","NULL","whole without shell","50.2","1","NULL","NULL"
"190575","747999","NULL","1","1099","NULL","whole without shell","50.6","1","NULL","NULL"
"190576","747999","NULL","1","1099","NULL","whole without shell","50.7","1","NULL","NULL"
"190577","747999","NULL","1","1099","NULL","whole without shell","51","1","NULL","NULL"
"190578","747999","NULL","1","1099","NULL","whole without shell","52.4","1","NULL","NULL"
"190579","747999","NULL","1","1099","NULL","whole without shell","52.5","1","NULL","NULL"
"190580","748000","NULL","1","1099","NULL","whole in shell","55.1","1","NULL","NULL"
"190581","748000","NULL","1","1099","NULL","whole in shell","55.2","1","NULL","NULL"
"190582","748000","NULL","1","1099","NULL","whole in shell","56","1","NULL","NULL"
"190583","748000","NULL","1","1099","NULL","whole in shell","56.3","1","NULL","NULL"
"190584","748000","NULL","1","1099","NULL","whole in shell","57","1","NULL","NULL"
"190585","748000","NULL","1","1099","NULL","whole in shell","57.3","1","NULL","NULL"
"190586","748000","NULL","1","1099","NULL","whole in shell","58.7","1","NULL","NULL"
"190587","748000","NULL","1","1099","NULL","whole in shell","59.4","1","NULL","NULL"
"190588","748000","NULL","1","1099","NULL","whole in shell","60.2","1","NULL","NULL"
"190589","748000","NULL","1","1099","NULL","whole in shell","60.8","1","NULL","NULL"
"190590","748000","NULL","1","1099","NULL","whole in shell","62","1","NULL","NULL"
"190591","748000","NULL","1","1099","NULL","yolk","15.6","1","NULL","NULL"
"190592","748000","NULL","1","1099","NULL","yolk","15.7","1","NULL","NULL"
"190593","748000","NULL","1","1099","NULL","yolk","16.2","1","NULL","NULL"
"190594","748000","NULL","1","1099","NULL","yolk","16.4","1","NULL","NULL"
"190595","748000","NULL","1","1099","NULL","yolk","16.9","1","NULL","NULL"
"190596","748000","NULL","1","1099","NULL","yolk","17","1","NULL","NULL"
"190597","748000","NULL","1","1099","NULL","yolk","17.1","1","NULL","NULL"
"190598","748000","NULL","1","1099","NULL","yolk","17.3","1","NULL","NULL"
"190599","748000","NULL","1","1099","NULL","yolk","17.5","1","NULL","NULL"
"190600","748000","NULL","1","1099","NULL","yolk","18.1","1","NULL","NULL"
"190601","748000","NULL","1","1099","NULL","white","29.8","1","NULL","NULL"
"190602","748000","NULL","1","1099","NULL","white","30.8","1","NULL","NULL"
"190603","748000","NULL","1","1099","NULL","white","31.1","1","NULL","NULL"
"190604","748000","NULL","1","1099","NULL","white","31.2","1","NULL","NULL"
"190605","748000","NULL","1","1099","NULL","white","32","1","NULL","NULL"
"190606","748000","NULL","1","1099","NULL","white","33","1","NULL","NULL"
"190607","748000","NULL","1","1099","NULL","white","33.2","1","NULL","NULL"
"190608","748000","NULL","1","1099","NULL","white","33.6","1","NULL","NULL"
"190609","748000","NULL","1","1099","NULL","white","33.8","1","NULL","NULL"
"190610","748000","NULL","1","1099","NULL","white","35.3","1","NULL","NULL"
"190611","748000","NULL","1","1099","NULL","white","35.4","1","NULL","NULL"
"190612","748000","NULL","1","1099","NULL","whole without shell","46.7","1","NULL","NULL"
"190613","748000","NULL","1","1099","NULL","whole without shell","46.8","1","NULL","NULL"
"190614","748000","NULL","1","1099","NULL","whole without shell","47.7","1","NULL","NULL"
"190615","748000","NULL","1","1099","NULL","whole without shell","48","1","NULL","NULL"
"190616","748000","NULL","1","1099","NULL","whole without shell","48.7","1","NULL","NULL"
"190617","748000","NULL","1","1099","NULL","whole without shell","49.4","1","NULL","NULL"
"190618","748000","NULL","1","1099","NULL","whole without shell","50.1","1","NULL","NULL"
"190619","748000","NULL","1","1099","NULL","whole without shell","50.9","1","NULL","NULL"
"190620","748000","NULL","1","1099","NULL","whole without shell","51.6","1","NULL","NULL"
"190621","748000","NULL","1","1099","NULL","whole without shell","51.9","1","NULL","NULL"
"190622","748000","NULL","1","1099","NULL","whole without shell","52.4","1","NULL","NULL"
"190623","748010","NULL","1","1099","NULL","whole in shell","55.6","1","NULL","NULL"
"190624","748010","NULL","1","1099","NULL","whole in shell","56.8","1","NULL","NULL"
"190625","748010","NULL","1","1099","NULL","whole in shell","56.9","1","NULL","NULL"
"190626","748010","NULL","1","1099","NULL","whole in shell","57.9","1","NULL","NULL"
"190627","748010","NULL","1","1099","NULL","whole in shell","58.3","1","NULL","NULL"
"190628","748010","NULL","1","1099","NULL","whole in shell","59","1","NULL","NULL"
"190629","748010","NULL","1","1099","NULL","whole in shell","59.6","1","NULL","NULL"
"190630","748010","NULL","1","1099","NULL","whole in shell","59.8","1","NULL","NULL"
"190631","748010","NULL","1","1099","NULL","whole in shell","60.1","1","NULL","NULL"
"190632","748010","NULL","1","1099","NULL","whole in shell","60.9","1","NULL","NULL"
"190633","748010","NULL","1","1099","NULL","whole in shell","61.5","1","NULL","NULL"
"190634","748010","NULL","1","1099","NULL","whole in shell","62.8","1","NULL","NULL"
"190635","748010","NULL","1","1099","NULL","yolk","14.2","1","NULL","NULL"
"190636","748010","NULL","1","1099","NULL","yolk","15.8","1","NULL","NULL"
"190637","748010","NULL","1","1099","NULL","yolk","15.9","1","NULL","NULL"
"190638","748010","NULL","1","1099","NULL","yolk","16.1","1","NULL","NULL"
"190639","748010","NULL","1","1099","NULL","yolk","16.8","1","NULL","NULL"
"190640","748010","NULL","1","1099","NULL","yolk","16.9","1","NULL","NULL"
"190641","748010","NULL","1","1099","NULL","yolk","17.9","1","NULL","NULL"
"190642","748010","NULL","1","1099","NULL","yolk","18.2","1","NULL","NULL"
"190643","748010","NULL","1","1099","NULL","yolk","18.8","1","NULL","NULL"
"190644","748010","NULL","1","1099","NULL","yolk","19.1","1","NULL","NULL"
"190645","748010","NULL","1","1099","NULL","white","30.7","1","NULL","NULL"
"190646","748010","NULL","1","1099","NULL","white","32.9","1","NULL","NULL"
"190647","748010","NULL","1","1099","NULL","white","33.4","1","NULL","NULL"
"190648","748010","NULL","1","1099","NULL","white","33.7","1","NULL","NULL"
"190649","748010","NULL","1","1099","NULL","white","34.1","1","NULL","NULL"
"190650","748010","NULL","1","1099","NULL","white","35.3","1","NULL","NULL"
"190651","748010","NULL","1","1099","NULL","white","35.4","1","NULL","NULL"
"190652","748010","NULL","1","1099","NULL","white","35.8","1","NULL","NULL"
"190653","748010","NULL","1","1099","NULL","white","36.3","1","NULL","NULL"
"190654","748010","NULL","1","1099","NULL","white","36.6","1","NULL","NULL"
"190655","748010","NULL","1","1099","NULL","whole without shell","48.8","1","NULL","NULL"
"190656","748010","NULL","1","1099","NULL","whole without shell","49.2","1","NULL","NULL"
"190657","748010","NULL","1","1099","NULL","whole without shell","49.5","1","NULL","NULL"
"190658","748010","NULL","1","1099","NULL","whole without shell","50.2","1","NULL","NULL"
"190659","748010","NULL","1","1099","NULL","whole without shell","50.8","1","NULL","NULL"
"190660","748010","NULL","1","1099","NULL","whole without shell","51.6","1","NULL","NULL"
"190661","748010","NULL","1","1099","NULL","whole without shell","52.2","1","NULL","NULL"
"190662","748010","NULL","1","1099","NULL","whole without shell","52.4","1","NULL","NULL"
"190663","748010","NULL","1","1099","NULL","whole without shell","52.7","1","NULL","NULL"
"190664","748010","NULL","1","1099","NULL","whole without shell","53.5","1","NULL","NULL"
"190665","748010","NULL","1","1099","NULL","whole without shell","54.4","1","NULL","NULL"
"190666","748011","NULL","1","1099","NULL","whole in shell","54.4","1","NULL","NULL"
"190667","748011","NULL","1","1099","NULL","whole in shell","58.4","1","NULL","NULL"
"190668","748011","NULL","1","1099","NULL","whole in shell","58.8","1","NULL","NULL"
"190669","748011","NULL","1","1099","NULL","whole in shell","59.2","1","NULL","NULL"
"190670","748011","NULL","1","1099","NULL","whole in shell","60","1","NULL","NULL"
"190671","748011","NULL","1","1099","NULL","whole in shell","61.6","1","NULL","NULL"
"190672","748011","NULL","1","1099","NULL","whole in shell","61.7","1","NULL","NULL"
"190673","748011","NULL","1","1099","NULL","whole in shell","62.3","1","NULL","NULL"
"190674","748011","NULL","1","1099","NULL","whole in shell","62.5","1","NULL","NULL"
"190675","748011","NULL","1","1099","NULL","whole in shell","63.2","1","NULL","NULL"
"190676","748011","NULL","1","1099","NULL","yolk","15.1","1","NULL","NULL"
"190677","748011","NULL","1","1099","NULL","yolk","15.2","1","NULL","NULL"
"190678","748011","NULL","1","1099","NULL","yolk","15.6","1","NULL","NULL"
"190679","748011","NULL","1","1099","NULL","yolk","15.7","1","NULL","NULL"
"190680","748011","NULL","1","1099","NULL","yolk","16.1","1","NULL","NULL"
"190681","748011","NULL","1","1099","NULL","yolk","16.6","1","NULL","NULL"
"190682","748011","NULL","1","1099","NULL","yolk","16.7","1","NULL","NULL"
"190683","748011","NULL","1","1099","NULL","yolk","16.8","1","NULL","NULL"
"190684","748011","NULL","1","1099","NULL","yolk","16.9","1","NULL","NULL"
"190685","748011","NULL","1","1099","NULL","yolk","17.3","1","NULL","NULL"
"190686","748011","NULL","1","1099","NULL","white","30.1","1","NULL","NULL"
"190687","748011","NULL","1","1099","NULL","white","31.7","1","NULL","NULL"
"190688","748011","NULL","1","1099","NULL","white","34","1","NULL","NULL"
"190689","748011","NULL","1","1099","NULL","white","34.6","1","NULL","NULL"
"190690","748011","NULL","1","1099","NULL","white","35.1","1","NULL","NULL"
"190691","748011","NULL","1","1099","NULL","white","36.4","1","NULL","NULL"
"190692","748011","NULL","1","1099","NULL","white","36.8","1","NULL","NULL"
"190693","748011","NULL","1","1099","NULL","white","38.1","1","NULL","NULL"
"190694","748011","NULL","1","1099","NULL","white","38.6","1","NULL","NULL"
"190695","748011","NULL","1","1099","NULL","whole without shell","46.2","1","NULL","NULL"
"190696","748011","NULL","1","1099","NULL","whole without shell","46.9","1","NULL","NULL"
"190697","748011","NULL","1","1099","NULL","whole without shell","50.8","1","NULL","NULL"
"190698","748011","NULL","1","1099","NULL","whole without shell","50.9","1","NULL","NULL"
"190699","748011","NULL","1","1099","NULL","whole without shell","51.2","1","NULL","NULL"
"190700","748011","NULL","1","1099","NULL","whole without shell","51.9","1","NULL","NULL"
"190701","748011","NULL","1","1099","NULL","whole without shell","52","1","NULL","NULL"
"190702","748011","NULL","1","1099","NULL","whole without shell","53.7","1","NULL","NULL"
"190703","748011","NULL","1","1099","NULL","whole without shell","54.2","1","NULL","NULL"
"190704","748011","NULL","1","1099","NULL","whole without shell","54.8","1","NULL","NULL"
"190705","748011","NULL","1","1099","NULL","whole without shell","54.9","1","NULL","NULL"
"190706","748012","NULL","1","1099","NULL","whole in shell","61.8","1","NULL","NULL"
"190707","748012","NULL","1","1099","NULL","yolk","17.4","1","NULL","NULL"
"190708","748012","NULL","1","1099","NULL","white","36.9","1","NULL","NULL"
"190709","748012","NULL","1","1099","NULL","whole without shell","54.3","1","NULL","NULL"
"190710","748022","NULL","1","1099","NULL","whole in shell","54.2","1","NULL","NULL"
"190711","748022","NULL","1","1099","NULL","whole in shell","54.3","1","NULL","NULL"
"190712","748022","NULL","1","1099","NULL","whole in shell","57","1","NULL","NULL"
"190713","748022","NULL","1","1099","NULL","whole in shell","57.1","1","NULL","NULL"
"190714","748022","NULL","1","1099","NULL","whole in shell","57.8","1","NULL","NULL"
"190715","748022","NULL","1","1099","NULL","whole in shell","58.7","1","NULL","NULL"
"190716","748022","NULL","1","1099","NULL","whole in shell","58.8","1","NULL","NULL"
"190717","748022","NULL","1","1099","NULL","whole in shell","60.3","1","NULL","NULL"
"190718","748022","NULL","1","1099","NULL","yolk","15.7","1","NULL","NULL"
"190719","748022","NULL","1","1099","NULL","yolk","15.8","1","NULL","NULL"
"190720","748022","NULL","1","1099","NULL","yolk","15.9","1","NULL","NULL"
"190721","748022","NULL","1","1099","NULL","yolk","16.4","1","NULL","NULL"
"190722","748022","NULL","1","1099","NULL","yolk","16.8","1","NULL","NULL"
"190723","748022","NULL","1","1099","NULL","yolk","17.6","1","NULL","NULL"
"190724","748022","NULL","1","1099","NULL","yolk","17.7","1","NULL","NULL"
"190725","748022","NULL","1","1099","NULL","white","29.3","1","NULL","NULL"
"190726","748022","NULL","1","1099","NULL","white","29.6","1","NULL","NULL"
"190727","748022","NULL","1","1099","NULL","white","33","1","NULL","NULL"
"190728","748022","NULL","1","1099","NULL","white","33.1","1","NULL","NULL"
"190729","748022","NULL","1","1099","NULL","white","33.5","1","NULL","NULL"
"190730","748022","NULL","1","1099","NULL","white","33.9","1","NULL","NULL"
"190731","748022","NULL","1","1099","NULL","white","35","1","NULL","NULL"
"190732","748022","NULL","1","1099","NULL","white","36.2","1","NULL","NULL"
"190733","748022","NULL","1","1099","NULL","whole without shell","46.9","1","NULL","NULL"
"190734","748022","NULL","1","1099","NULL","whole without shell","47.3","1","NULL","NULL"
"190735","748022","NULL","1","1099","NULL","whole without shell","48.9","1","NULL","NULL"
"190736","748022","NULL","1","1099","NULL","whole without shell","49.4","1","NULL","NULL"
"190737","748022","NULL","1","1099","NULL","whole without shell","49.6","1","NULL","NULL"
"190738","748022","NULL","1","1099","NULL","whole without shell","50.7","1","NULL","NULL"
"190739","748022","NULL","1","1099","NULL","whole without shell","51.4","1","NULL","NULL"
"190740","748022","NULL","1","1099","NULL","whole without shell","53","1","NULL","NULL"
"190741","748023","NULL","1","1099","NULL","whole in shell","53.9","1","NULL","NULL"
"190742","748023","NULL","1","1099","NULL","whole in shell","54","1","NULL","NULL"
"190743","748023","NULL","1","1099","NULL","whole in shell","55.1","1","NULL","NULL"
"190744","748023","NULL","1","1099","NULL","whole in shell","55.9","1","NULL","NULL"
"190745","748023","NULL","1","1099","NULL","whole in shell","56.1","1","NULL","NULL"
"190746","748023","NULL","1","1099","NULL","whole in shell","57.7","1","NULL","NULL"
"190747","748023","NULL","1","1099","NULL","whole in shell","59.4","1","NULL","NULL"
"190748","748023","NULL","1","1099","NULL","yolk","14.9","1","NULL","NULL"
"190749","748023","NULL","1","1099","NULL","yolk","15","1","NULL","NULL"
"190750","748023","NULL","1","1099","NULL","yolk","15.3","1","NULL","NULL"
"190751","748023","NULL","1","1099","NULL","yolk","16.2","1","NULL","NULL"
"190752","748023","NULL","1","1099","NULL","yolk","16.7","1","NULL","NULL"
"190753","748023","NULL","1","1099","NULL","yolk","17.1","1","NULL","NULL"
"190754","748023","NULL","1","1099","NULL","yolk","17.8","1","NULL","NULL"
"190755","748023","NULL","1","1099","NULL","yolk","18.2","1","NULL","NULL"
"190756","748023","NULL","1","1099","NULL","white","30","1","NULL","NULL"
"190757","748023","NULL","1","1099","NULL","white","30.5","1","NULL","NULL"
"190758","748023","NULL","1","1099","NULL","white","31.1","1","NULL","NULL"
"190759","748023","NULL","1","1099","NULL","white","31.6","1","NULL","NULL"
"190760","748023","NULL","1","1099","NULL","white","32","1","NULL","NULL"
"190761","748023","NULL","1","1099","NULL","white","32.3","1","NULL","NULL"
"190762","748023","NULL","1","1099","NULL","white","33.3","1","NULL","NULL"
"190763","748023","NULL","1","1099","NULL","white","33.8","1","NULL","NULL"
"190764","748023","NULL","1","1099","NULL","white","34","1","NULL","NULL"
"190765","748023","NULL","1","1099","NULL","whole without shell","46.7","1","NULL","NULL"
"190766","748023","NULL","1","1099","NULL","whole without shell","47.2","1","NULL","NULL"
"190767","748023","NULL","1","1099","NULL","whole without shell","47.3","1","NULL","NULL"
"190768","748023","NULL","1","1099","NULL","whole without shell","47.6","1","NULL","NULL"
"190769","748023","NULL","1","1099","NULL","whole without shell","48.3","1","NULL","NULL"
"190770","748023","NULL","1","1099","NULL","whole without shell","49.3","1","NULL","NULL"
"190771","748023","NULL","1","1099","NULL","whole without shell","50.2","1","NULL","NULL"
"190772","748023","NULL","1","1099","NULL","whole without shell","51.6","1","NULL","NULL"
"190773","748024","NULL","1","1099","NULL","whole in shell","55.1","1","NULL","NULL"
"190774","748024","NULL","1","1099","NULL","whole in shell","57.4","1","NULL","NULL"
"190775","748024","NULL","1","1099","NULL","whole in shell","60.3","1","NULL","NULL"
"190776","748024","NULL","1","1099","NULL","whole in shell","60.4","1","NULL","NULL"
"190777","748024","NULL","1","1099","NULL","whole in shell","60.8","1","NULL","NULL"
"190778","748024","NULL","1","1099","NULL","whole in shell","61.7","1","NULL","NULL"
"190779","748024","NULL","1","1099","NULL","yolk","15.9","1","NULL","NULL"
"190780","748024","NULL","1","1099","NULL","yolk","16.3","1","NULL","NULL"
"190781","748024","NULL","1","1099","NULL","yolk","17.3","1","NULL","NULL"
"190782","748024","NULL","1","1099","NULL","yolk","18.4","1","NULL","NULL"
"190783","748024","NULL","1","1099","NULL","yolk","18.7","1","NULL","NULL"
"190784","748024","NULL","1","1099","NULL","yolk","19.3","1","NULL","NULL"
"190785","748024","NULL","1","1099","NULL","yolk","20.7","1","NULL","NULL"
"190786","748024","NULL","1","1099","NULL","white","30.6","1","NULL","NULL"
"190787","748024","NULL","1","1099","NULL","white","32.1","1","NULL","NULL"
"190788","748024","NULL","1","1099","NULL","white","33.4","1","NULL","NULL"
"190789","748024","NULL","1","1099","NULL","white","33.8","1","NULL","NULL"
"190790","748024","NULL","1","1099","NULL","white","33.9","1","NULL","NULL"
"190791","748024","NULL","1","1099","NULL","white","35.9","1","NULL","NULL"
"190792","748024","NULL","1","1099","NULL","whole without shell","48","1","NULL","NULL"
"190793","748024","NULL","1","1099","NULL","whole without shell","49.3","1","NULL","NULL"
"190794","748024","NULL","1","1099","NULL","whole without shell","50.1","1","NULL","NULL"
"190795","748024","NULL","1","1099","NULL","whole without shell","52.3","1","NULL","NULL"
"190796","748024","NULL","1","1099","NULL","whole without shell","52.7","1","NULL","NULL"
"190797","748024","NULL","1","1099","NULL","whole without shell","53.2","1","NULL","NULL"
"190798","748024","NULL","1","1099","NULL","whole without shell","54.1","1","NULL","NULL"
"190799","748033","NULL","1","1099","NULL","whole in shell","59.4","1","NULL","NULL"
"190800","748033","NULL","1","1099","NULL","whole in shell","61.7","1","NULL","NULL"
"190801","748033","NULL","1","1099","NULL","whole in shell","64.5","1","NULL","NULL"
"190802","748033","NULL","1","1099","NULL","whole in shell","64.9","1","NULL","NULL"
"190803","748033","NULL","1","1099","NULL","whole in shell","65.6","1","NULL","NULL"
"190804","748033","NULL","1","1099","NULL","whole in shell","66","1","NULL","NULL"
"190805","748033","NULL","1","1099","NULL","whole in shell","66.5","1","NULL","NULL"
"190806","748033","NULL","1","1099","NULL","whole in shell","67.6","1","NULL","NULL"
"190807","748033","NULL","1","1099","NULL","yolk","17.6","1","NULL","NULL"
